,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
1060,HD85725,148.243147,-27.33082,2453054.6945649,-24.397586,1.395892,61691.061338,1.204611,6.708531,1.16433,61694.35529,0.860645,6.736018,1.170458,-21.561225,10.112296,-12.882162,2.15749,0.387208,0.000604,0.383681,0.00096,0.516949,0.001234,0,10.347519,33.660116,0.024277,61,117.3,2453054.69455,5.325203,5.325494,0,-9999999,0.0,2.734062,0.769967,3.293952,0.84284,0.51,120,-21.47587,10.105631,2004-02-19T04:32:47.721,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,8.31961253395483e-06,6.69407617005605e-07,0,0
1061,HD85725,148.243147,-27.33082,2453367.7981527,-27.900032,0.953826,61689.849038,1.022361,-0.580548,0.419747,61689.081361,0.287464,-0.571978,0.432514,10.661534,4.852452,-29.45027,2.417272,0.384049,0.000193,0.385795,0.000307,0.508009,0.000395,0,10.359896,33.702157,0.028574,62,363.0,2453367.79814,21.897795,21.897947,0,-9999999,0.091743,-1.052571,0.856503,-0.85942,0.981115,0.61,900,10.702161,4.851058,2004-12-28T06:57:28.905,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,7.75400427266265e-06,2.61078022118955e-07,0,0
1062,HD85725,148.243147,-27.33082,2454136.7386743,-6.213985,1.392178,61711.418525,0.964202,23.454785,1.283325,61712.860468,0.853433,23.624287,1.289777,-6.635519,13.078199,2.645553,2.696108,0.383975,0.00062,0.385099,0.000975,0.522635,0.001263,0,10.365325,33.544118,0.026142,62,115.3,2454136.73875,10.720992,10.721035,0,-9999999,0.317051,1.296716,0.539662,1.124892,0.448707,0.35,60,-6.632905,13.068642,2007-02-05T05:37:29.426,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,8.6544120761319e-06,8.30207965862774e-07,0,0
1063,HD85725,148.243147,-27.33082,2454140.761541,-15.71654,1.668445,61701.391838,1.372889,12.090816,1.431825,61701.160828,0.96034,12.093869,1.438663,4.698134,12.836104,0.787931,2.974194,0.387013,0.000702,0.385223,0.001111,0.520918,0.001435,0,10.36272,33.534544,0.030817,62,101.5,2454140.76162,9.114032,9.114109,0,-9999999,0.31823,-0.564699,0.856495,-0.54924,0.981107,0.31,60,4.632207,12.837901,2007-02-09T06:10:15.961,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,8.69349504972138e-06,9.5652263922455e-07,0,0
1064,HD85725,148.243147,-27.33082,2454142.7311003,-17.393395,1.054219,61699.585032,1.006517,9.940463,0.764203,61699.043167,0.547336,9.805249,0.770767,10.652681,6.980633,-3.151264,1.647046,0.388769,0.000386,0.38418,0.0006,0.520742,0.000778,0,10.352536,33.570834,0.036542,62,186.3,2454142.7312,8.403107,8.403119,0,-9999999,0.318807,-1.038197,0.726203,-0.860672,0.844689,0.43,120,10.683119,6.974355,2007-02-11T05:25:47.876,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,8.96462830421643e-06,4.10917693539382e-07,0,0
1065,HD85725,148.243147,-27.33082,2454168.6859497,-18.365641,2.258873,61698.404789,1.62062,9.634235,2.090199,61698.331917,1.289902,9.191371,2.097627,10.302672,17.356591,4.581512,4.251228,0.388797,0.001011,0.39001,0.00158,0.522484,0.002062,0,10.372454,33.499566,0.029573,62,71.7,2454168.68601,-2.273042,-2.272923,0,-9999999,0.326412,-0.372179,0.856491,-0.399284,0.981102,0.28,30,10.31297,17.360918,2007-03-09T04:21:06.549,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,8.06014986123945e-06,1.0942666037973e-06,0,0
1066,HD85725,148.243147,-27.33082,2454170.647152,-9.214447,2.356192,61709.084897,1.602534,19.436418,2.224735,61709.755729,1.371865,19.258286,2.232243,6.767185,19.748589,-13.806798,4.619084,0.38272,0.001084,0.390843,0.001702,0.521411,0.002216,0,10.356866,33.532233,0.021095,62,66.9,2454170.64722,-2.999933,-2.999836,0,-9999999,0.326987,0.27881,0.776012,0.343845,0.828312,0.3,30,6.756196,19.73317,2007-03-11T03:25:15.289,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,1.05751115281413e-05,1.20070024609163e-06,0,0
1067,HD85725,148.243147,-27.33082,2454172.6438293,-10.03741,2.129168,61705.839829,1.556391,17.93914,1.949301,61705.855113,1.208215,17.609294,1.956883,0.943615,15.508948,-2.709443,3.430873,0.384269,0.000975,0.392303,0.00152,0.520108,0.001968,0,10.352967,33.52795,0.033867,62,75.0,2454172.6439,-3.818153,-3.81804,0,-9999999,0.327572,-0.395505,0.856495,-0.312288,0.981106,0.28,30,0.95266,15.516268,2007-03-13T03:20:30.767,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,7.28966028871622e-06,9.69880797564689e-07,0,0
1068,HD85725,148.243147,-27.33082,2454174.6332685,-13.238954,2.41761,61703.829948,1.614045,16.627856,2.299919,61705.662528,1.419607,15.937975,2.308829,15.997837,21.050302,3.455758,4.567697,0.386204,0.001152,0.394885,0.001799,0.520403,0.002327,0,10.373577,33.513712,0.033862,62,63.9,2454174.63334,-4.61304,-4.612936,0,-9999999,0.328155,1.494755,0.745123,1.504425,0.768022,0.29,30,16.017657,21.041818,2007-03-15T03:05:20.431,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,1.12325194369176e-05,1.11042911167469e-06,0,0
1069,HD85725,148.243147,-27.33082,2454229.5663946,-12.522929,2.270848,61702.586756,1.555881,16.378069,2.134577,61703.293525,1.337666,16.049155,2.143979,7.440345,19.133011,1.867857,4.935957,0.382114,0.001061,0.38676,0.001666,0.523662,0.00219,0,10.371501,33.552299,0.033191,62,68.3,2454229.56648,-21.45886,-21.458925,0,-9999999,0.344251,0.528943,0.774812,0.362518,0.794616,0.37,60,7.502442,19.122866,2007-05-09T01:32:31.812,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G1,1.27614475787885e-05,1.18667137073896e-06,0,0
